date,state_code,gender,age_bucket,pct_hh_cli_weighted,pct_cmnty_cli_weighted,pct_hh_fever_weighted,pct_hh_sore_throat_weighted,pct_hh_cough_weighted,pct_hh_shortness_of_breath_weighted,pct_hh_difficulty_breathing_weighted,pct_self_fever_weighted,pct_self_cough_weighted,pct_self_shortness_of_breath_weighted,pct_self_difficulty_breathing_weighted,pct_self_tiredness_or_exhaustion_weighted,pct_self_nasal_congestion_weighted,pct_self_runny_nose_weighted,pct_self_muscle_joint_aches_weighted,pct_self_sore_throat_weighted,pct_self_persistent_pain_pressure_in_chest_weighted,pct_self_nausea_vomiting_weighted,pct_self_diarrhea_weighted,pct_self_anosmia_ageusia_weighted,pct_self_other_weighted,pct_self_none_of_above_weighted,pct_self_multiple_symptoms_weighted,pct_worked_outside_home_weighted,pct_avoid_contact_all_or_most_time_weighted,pct_diabetes_weighted,pct_cancer_weighted,pct_heart_disease_weighted,pct_high_blood_pressure_weighted,pct_asthma_weighted,pct_chronic_lung_disease_weighted,pct_kidney_disease_weighted,pct_autoimmune_disorder_weighted,pct_no_above_medical_conditions_weighted,pct_multiple_medical_conditions_weighted,cases,daily_case
2020-07-14,ok,overall,overall,1.3973,23.3984,1.5882,9.7513,17.1338,8.9029,5.6305,1.0187,14.0781,7.2164,3.5380000000000003,19.5938,17.1551,15.0536,15.7489,9.7616,3.0019,4.7763,8.4785,2.5172,2.2568,57.2459,29.2123,55.455,43.6121,14.4745,5.2257,7.3866,36.3498,16.7509,7.5688,2.3652,9.1007,45.2245,25.5049,21738,993.0
2020-07-15,ok,overall,overall,2.2081,23.8401,2.6005,8.5537,16.2462,6.8846,3.4229,1.5652,11.8483,4.768,2.4348,15.3674,15.2327,12.2312,11.4548,7.4249,2.3173,3.7408,7.4670000000000005,2.3483,1.9013,64.1693,25.346,55.0126,45.8737,14.321,6.3119,6.955,35.5949,15.4092,6.0074,3.0665,5.8498,46.7361,25.2794,22813,1075.0
2020-07-16,ok,overall,overall,1.7479,24.1764,2.4114,8.2529,17.500999999999998,7.6517,4.6746,2.2946,14.2527,5.795,3.7755,16.3946,15.8562,11.2325,13.4032,7.1217,2.9730000000000003,4.6479,7.0815,2.07,2.2502,60.1732,26.8118,54.7182,47.4178,11.5856,5.0125,7.1394,32.638000000000005,17.1161,5.7499,2.7938,7.4608,44.7281,24.0631,23441,628.0
2020-07-17,ok,overall,overall,1.4847,26.1636,2.0411,8.6048,13.7603,7.9925,4.2507,1.3739,10.5709,5.818,3.1049,15.1374,15.6077,10.033999999999999,11.2569,6.6488,1.5888,2.9397,5.7221,1.1499,3.1486,61.2583,23.4876,55.0994,46.6315,13.3063,5.7797,7.5337,33.150999999999996,12.5217,6.1534,4.0475,7.3748,45.4042,23.4667,24140,699.0
2020-07-18,ok,overall,overall,1.4023,24.4804,1.4566,7.7648,15.4978,6.4722,4.4734,0.9417,11.1527,5.4776,3.3756,16.4654,15.9135,11.5085,10.6226,5.7494,2.8346,3.4626,7.0447,1.2603,1.3840000000000001,63.3162,24.8294,53.417,48.0263,13.7809,6.3332,9.5436,36.4631,16.6909,5.8924,2.6797,8.697000000000001,42.604,26.3255,25056,916.0
2020-07-19,ok,overall,overall,2.1942,24.971999999999998,2.4866,8.8269,15.2951,6.7637,5.2697,1.2177,12.0046,5.455,2.8896,15.6428,16.1759,12.4875,12.4911,7.349,2.9556,4.8928,7.8051,1.5437,3.3239,61.4011,25.2579,58.9311,47.4197,11.7722,4.1463,5.7714,33.1035,16.8043,6.2401,1.9509999999999998,8.9433,45.768,23.3108,25265,209.0
2020-07-20,ok,overall,overall,1.7262,23.8559,2.3851,8.3324,16.6724,5.9913,3.6146,2.0018,11.3568,4.5062,2.6587,18.1926,16.8317,12.3825,14.1144,6.8997,3.0258,5.5391,9.6262,2.5469999999999997,3.1566,57.324,27.9087,52.821999999999996,48.1958,14.8623,6.4063,6.6548,36.7177,18.1407,6.4901,3.1097,9.1261,40.394,26.9115,25433,168.0
2020-07-21,ok,overall,overall,0.409,24.3981,1.0642,6.2729,17.0411,8.2864,5.3407,1.4364,12.5911,6.6908,4.0712,17.5139,12.1341,11.4223,13.1876,5.8085,2.5785,4.5723,6.9307,1.6948,3.4619,62.181000000000004,25.3729,51.419,47.2062,14.8313,4.9157,7.0066,35.6317,14.5382,6.1078,2.8582,7.4509,44.1339,26.1216,26326,893.0
2020-07-22,ok,overall,overall,2.1377,24.458000000000002,2.5678,6.3103,16.7442,7.6172,5.2263,1.8459999999999999,11.7056,5.2302,3.2424,17.25,15.9242,11.0121,11.8971,5.5406,2.8708,3.6481,6.6952,2.3475,2.7113,63.0862,25.2277,57.966,43.5747,14.9572,4.461,8.0754,37.8606,15.8758,4.5937,4.1801,7.1407,43.0903,24.9203,27301,975.0
2020-07-23,ok,overall,overall,1.0569,25.913,1.6427,7.6864,13.2136,6.3069,3.9232,1.0654,11.4926,5.0613,3.4053,18.1859,16.5916,13.3779,12.9985,7.9966,3.4239,4.5502,8.5639,1.4709999999999999,3.0331,60.2985,28.9687,53.375,48.2063,13.3198,5.234,6.9302,32.6491,16.8268,5.3715,3.8646,7.9849,45.9722,24.0532,27969,668.0
2020-07-24,ok,overall,overall,2.7604,25.2459,3.1702,8.718,13.6046,9.0358,4.9663,2.8436,11.7903,6.346,4.2877,17.79,15.1423,10.3096,14.5547,7.1971,4.0287,4.5685,6.8083,2.1258,3.9846,63.5939,26.3785,53.9,45.4414,13.4897,2.8325,6.6618,32.9778,14.1579,5.2802,2.4932,7.579,46.2888,22.2124,29116,1147.0
2020-07-25,ok,overall,overall,1.1831,24.6033,1.3307,8.639,17.0386,7.8736,5.4243,1.6515,12.7201,5.7135,3.9419,17.9539,15.5301,11.868,12.7187,7.631,3.0216,4.7111,7.8427,1.982,3.5708,59.4385,26.8151,58.6136,42.8531,14.9812,5.2591,7.3946,36.7553,15.1226,5.4829,3.8158,6.7709,46.31399999999999,25.5599,30081,965.0
2020-07-26,ok,overall,overall,1.2331,22.1559,1.3642,7.4474,15.5744,8.544,6.7728,0.8498,11.7202,6.4103,3.8332,16.401,14.1156,12.1376,11.7908,6.0366,2.1325,4.3374,6.6658,1.7297,2.6893,60.8361,23.4837,57.1763,47.7503,13.6038,5.2979,7.4287,36.7574,17.7522,6.1563,2.5138,8.5888,40.5862,25.0682,31285,1204.0
2020-07-27,ok,overall,overall,1.7702,24.2801,1.9855,9.5019,16.7692,7.5109,5.7587,1.3728,11.7652,6.4754,4.4391,19.135,16.2211,13.9374,12.5613,7.2828,3.5585,4.2212,8.2231,3.4449,1.8996,62.0348,27.1364,55.6633,46.1166,16.4099,5.6074,8.3499,35.7563,14.9796,4.5156,3.5369,7.2861,45.6148,26.4638,32529,1244.0
2020-07-28,ok,overall,overall,1.8781,22.1885,2.1231,7.763999999999999,15.2,7.4083,5.2629,1.7646,11.0855,4.5693,3.0016,16.1766,15.1565,9.2049,12.345,6.4372,2.3276,3.5558,6.5959,2.5059,2.197,61.3609,24.6409,54.6606,46.0434,15.4391,5.2625,7.3901,35.2748,15.5953,6.7755,3.6319,8.263,44.5613,25.5047,33757,1228.0
2020-07-29,ok,overall,overall,1.4703,21.3512,1.7092,9.6385,17.0992,9.9898,6.4152,1.7228,13.4996,7.6722,5.6456,18.1899,15.1666,13.1799,14.8353,9.1177,2.679,5.3741,8.8179,2.7364,2.8934,59.4378,27.7388,55.1528,42.8298,16.095,5.5652,7.5614,34.3996,19.9354,7.3445,3.5237,9.6095,43.5707,27.8383,34605,848.0
2020-07-30,ok,overall,overall,1.2428,25.1733,1.2428,8.47,15.5356,7.1322,4.4541,0.7818,12.3297,6.0739,3.5133,18.7114,14.1393,10.8532,12.9755,7.74,3.01,3.8876,6.8059,1.8189,3.7315,60.9518,26.6079,53.2074,47.1075,15.5038,4.3545,10.2862,36.9536,18.7341,7.9585,4.0518,7.8843,40.1892,29.1614,35710,1105.0
2020-07-31,ok,overall,overall,0.1283,23.8264,0.2408,7.8746,14.9131,5.1761,3.3663,0.8861,11.3172,4.3118,1.9808,16.2918,13.4286,10.0795,13.5358,6.9514,2.5622,3.6936,5.7625,2.9159,2.6860000000000004,64.1173,22.4686,56.3013,47.2909,15.1331,5.2685,8.7216,38.1517,17.5034,5.5599,3.0253,7.2987,42.623999999999995,25.8888,36456,746.0
2020-08-01,ok,overall,overall,1.5438,23.4913,1.9405,8.2269,14.5202,5.1823,4.7261,1.4752,11.8081,4.6156,3.6274,15.62,14.6608,11.3151,11.2618,6.1021,3.4582,3.2884,7.3934,2.37,2.7163,64.5626,24.5199,55.9474,48.0111,14.5358,4.9381,9.0921,36.4854,20.6446,4.7808,3.8372,9.5414,41.1008,26.3102,37706,1250.0
2020-08-02,ok,overall,overall,1.8088,22.3424,1.9647,8.1729,15.5092,7.9164,5.7413,1.2339,11.023,7.079,4.0611,16.596,16.0558,9.8677,13.4885,6.2102,2.6992,5.126,8.1169,2.2514,2.1855,61.0064,25.1116,55.881,45.3301,13.8892,4.8007,6.8011,33.3897,19.4282,5.1447,2.0084,10.0606,43.375,25.2661,38201,495.0
2020-08-03,ok,overall,overall,1.5846,22.5528,1.7671,8.2448,14.6252,7.5568,5.3233,0.8552,10.9498,5.3944,3.8071,15.8144,15.232999999999999,11.2086,13.7631,6.0367,2.1331,4.1552,6.9796,2.0006,1.9817,62.5922,24.6568,54.8089,45.1417,13.6552,5.645,6.9231,36.702,14.1463,6.957000000000001,4.3569,8.5548,44.7521,25.2181,38586,385.0
2020-08-04,ok,overall,overall,1.4198,22.9676,2.0147,6.6239,18.4536,6.9641,4.0757,1.8291,12.6844,4.832,2.2863,13.3269,14.7835,11.5507,13.1118,6.0809,1.5312,3.1317,8.4534,1.5894,2.3214,64.055,23.5166,55.5374,44.61,12.2409,4.6546,7.9753,34.9659,12.1793,5.7242,2.2640000000000002,9.2024,47.256,24.837,39452,866.0
2020-08-05,ok,overall,overall,0.7438,25.7967,1.13,7.2729,17.2176,6.3276,3.7828,0.5747,12.8274,5.1744,2.7574,18.0642,15.1446,12.3544,11.9184,5.5463,2.7089999999999996,3.3374,7.4501,1.4928,2.4865,62.5143,26.17,54.8134,47.3633,13.8776,5.0641,7.5601,37.3347,15.4039,5.9665,1.5008,8.2224,41.9121,25.9433,40555,1103.0
2020-08-06,ok,overall,overall,1.6019999999999999,23.3874,2.1083,6.362,14.8079,7.992999999999999,5.2619,1.2384,12.0687,5.8247,4.9184,15.9451,15.6198,12.262,12.421,5.3711,2.5925,4.5635,6.8638,2.1341,2.5780000000000003,62.1,26.6454,55.3957,45.0399,13.4393,4.8612,7.4051,34.2383,17.0033,5.7521,3.8278,7.6871,44.1069,24.8186,41395,840.0
2020-08-07,ok,overall,overall,1.8869999999999998,24.8297,2.3792,8.981,14.513,5.8025,4.2563,2.0096,10.9083,4.7425,3.6975,16.8327,13.6253,11.5212,12.7786,8.3451,3.5284,3.8152,6.8468,1.7139,2.2978,62.1452,23.5134,59.0592,47.5937,15.617,3.3281,7.5607,35.8716,16.5184,5.1474,3.0838,7.9286,43.4296,23.9259,42234,839.0
2020-08-08,ok,overall,overall,1.3062,23.1749,1.7887,6.8742,16.1013,9.117,4.4473,1.3631,12.3458,6.3486,3.8227,17.0466,14.1802,11.5988,13.7738,6.1052,3.5102,4.2887,7.4132,1.882,3.8791,61.5262,26.2902,51.8001,43.2187,18.4587,5.2248,8.8876,38.6322,17.618,6.1928,2.3867,9.6615,38.6363,30.0203,43070,836.0
2020-08-09,ok,overall,overall,1.8576,25.6102,2.2167,6.281000000000001,15.1979,6.3807,4.0855,1.6906,10.5527,4.9917,3.1098,16.447,14.2518,9.8217,12.3216,5.2196,2.3122,3.536,6.4881,1.9005,3.2747,64.2567,23.5758,56.5662,40.8466,13.4148,5.2421,7.2826,33.5137,14.7003,4.5376,2.0812,9.2188,46.5305,23.2611,43561,491.0
2020-08-10,ok,overall,overall,0.9231,22.2714,1.4371,8.4158,14.4929,5.7517,3.826,1.1775,12.23,3.7938,2.6406,15.3557,13.9105,10.9346,11.7454,6.4591,1.1613,2.9363,7.3652,1.9469,3.0387,63.2876,23.5653,54.1592,48.8283,13.3727,5.832000000000001,6.7436,35.2776,14.5687,6.359,3.9196,8.3633,43.6359,24.029,43962,401.0
2020-08-11,ok,overall,overall,1.1819,21.6878,1.1819,9.009,14.6191,6.6557,4.1709,1.3187,11.6271,4.7753,3.7235,15.9975,15.927999999999999,10.9889,12.3929,6.1573,1.8812,3.2649,7.8116,1.4945,3.6846,60.1652,23.9589,55.5581,43.7012,14.9079,6.6703,8.017000000000001,34.5216,15.7146,4.5405,2.0909999999999997,8.3498,45.6815,24.6952,44725,763.0
2020-08-12,ok,overall,overall,0.7079,21.5712,1.5931,6.5891,13.0778,6.0109,3.3913,1.2968,10.5121,3.7188,2.2739,13.6341,13.6871,11.1631,12.3874,6.0798,1.2464,2.6993,6.6337,2.3647,2.9617,65.7791,21.5241,55.0835,44.9019,11.5645,6.6686,5.4224,36.7082,14.6159,3.543,3.3433,8.5015,45.7696,23.7178,45392,667.0
2020-08-13,ok,overall,overall,1.5706,20.202,1.7451,7.002000000000001,14.1456,4.9029,2.7919,1.0761,9.6751,3.6703,2.8909,16.0891,13.8266,9.1824,12.7268,4.8099,2.2664,3.8627,6.8661,0.8434,3.2156,62.0907,23.805999999999997,56.653,47.4182,16.8625,3.2432,7.1175,34.7646,15.7159,4.2956,3.2263,8.6508,44.6024,24.909000000000002,46101,709.0
2020-08-14,ok,overall,overall,0.5833,19.5502,0.6909,4.0748,12.3783,5.8115,2.3568,0.6723,10.972000000000001,3.7883,2.1185,14.269,14.5155,9.5111,9.9061,3.8374,1.6076,3.7989,7.6541,0.6685,2.7157,65.3014,21.4537,56.7104,44.4653,14.0129,5.8589,6.5035,36.1796,16.4489,6.8633,2.5523,8.6406,43.9053,25.5021,46893,792.0
2020-08-15,ok,overall,overall,0.6409,24.1053,1.0228,4.7589999999999995,13.9912,5.8175,3.1297,0.46399999999999997,10.8066,3.4789999999999996,1.6213,17.9482,15.7092,9.1748,12.1865,3.7293,1.6516,3.1719,5.7833,1.6629,2.1395,64.5309,23.4812,60.0803,44.1411,10.6585,5.1143,5.3722,30.2299,16.7782,5.4745,2.7049,6.8565,49.2275,20.9894,47798,905.0
2020-08-16,ok,overall,overall,2.1763,22.9973,2.4224,8.271,14.7236,8.7703,6.3068,1.0883,10.1828,5.3844,3.5246,16.0062,14.8082,11.6259,11.2997,5.6269,3.2711,2.971,4.3794,2.3966,2.945,64.6818,23.8731,59.4545,44.614,15.9135,5.0664,7.1328,33.669000000000004,18.3895,6.1002,3.3908,9.5261,42.3235,25.9292,48342,544.0
2020-08-17,ok,overall,overall,1.0196,20.1524,1.6492,5.8693,13.0248,7.0043,5.1478,1.439,10.9274,5.6352,4.8618,14.8068,16.0801,10.1538,11.4739,5.4944,3.1641,4.7183,7.9041,1.1865,2.4313,64.5574,25.2934,56.3943,45.8245,13.2259,4.8696,9.2059,36.676,16.9139,6.8157,1.7116,7.6012,41.7497,24.9466,48711,369.0
2020-08-18,ok,overall,overall,0.6126,21.6304,0.8614,5.2885,12.3828,5.8718,2.3347,0.5152,10.2918,4.3637,1.8432,13.0711,11.0158,12.3051,12.3024,4.6845,1.86,2.6564,6.3997,1.965,2.5922,64.8891,22.1059,60.4447,42.848,15.3526,4.4154,5.2039,31.6042,15.5366,4.1999,1.9525,7.8845,45.7221,21.9454,49326,615.0
2020-08-19,ok,overall,overall,1.7614,20.7702,2.3135,8.7606,15.6226,8.3578,6.1257,1.8248,9.8494,5.7784,3.1251,21.8122,15.4166,14.4307,15.8269,7.1187,2.1377,6.2676,8.9023,1.3681,3.9642,57.9415,30.3319,58.858999999999995,44.9599,14.6401,2.8888,7.757999999999999,35.8723,15.6747,6.4255,3.8679,7.8267,41.071000000000005,24.2954,49923,597.0
2020-08-20,ok,overall,overall,1.2722,22.5593,1.714,5.5212,13.6167,7.1427,4.975,1.8899,11.1866,5.6786,4.6918,15.6806,14.6648,11.8535,14.1705,4.6298,2.9906,4.5223,7.0837,2.9835,1.7992,63.2676,23.9268,58.3002,38.3807,13.3685,4.4593,5.7431,39.9557,13.2105,5.2086,4.3803,6.5663,41.7096,24.4921,50669,746.0
2020-08-21,ok,overall,overall,1.1748,21.3349,1.8556,7.8149,16.9304,7.3913,4.8826,0.8045,11.8448,5.361000000000001,3.1011,16.2682,16.0623,12.5175,12.3485,4.5063,2.1577,2.5947,7.5841,1.4777,1.8427,61.998000000000005,26.9611,57.0867,44.6462,13.0237,4.5126,7.0637,31.9206,15.6101,4.0166,2.6293,7.525,46.6091,22.9077,51746,1077.0
2020-08-22,ok,overall,overall,2.1361,22.9911,2.9021,6.7377,13.8701,6.4022,3.8781,2.1877,9.0568,4.2887,2.7266,17.5287,14.7326,12.6266,9.7021,5.1135,2.0506,3.2108,5.0361,0.8871,1.2993,61.7176,23.8145,58.7048,44.221000000000004,14.9686,5.5149,7.2537,36.6333,16.5263,5.0346,3.6607,8.8093,39.8268,22.9836,52599,853.0
2020-08-23,ok,overall,overall,0.8388,20.5985,1.4175,6.0865,16.0935,4.9632,3.3866,0.5732,11.3987,3.3513,2.1871,14.7696,14.1298,11.9683,11.3401,5.4558,1.4578,4.2974,7.3339,1.1663,2.4514,63.7634,24.6301,61.918,40.1098,12.0553,3.8729,8.2851,35.1557,16.1642,8.0431,2.8078,8.0199,44.8681,25.1663,53165,566.0
2020-08-24,ok,overall,overall,1.4392,20.7353,1.8817,8.388,15.85,8.4123,4.5148,1.0017,11.2985,6.6654,3.699,19.1379,13.7968,13.4163,15.8477,4.8523,2.5513,5.0536,9.052,0.9611,1.6480000000000001,60.6468,27.0584,57.7854,40.1544,14.3397,4.9864,6.1667,34.2619,20.6304,5.6817,2.1569,9.0619,43.1734,25.6243,53522,357.0
2020-08-25,ok,overall,overall,2.7994,19.6408,2.9482,7.2511,14.3057,6.8997,4.8457,2.18,12.1476,5.6776,2.1381,19.0793,17.9763,13.1028,14.3876,6.2905,2.7552,3.2855,5.275,2.0563,3.6732,61.037,26.4493,59.3315,41.7256,12.2891,4.3535,6.4175,33.4055,15.798,4.6915,2.8335,8.1931,46.2014,21.7233,54172,650.0
2020-08-26,ok,overall,overall,1.6667,19.2994,2.0723,8.3933,16.8227,6.5982,4.6405,1.355,12.6546,5.3992,4.0045,16.9147,16.9588,12.3739,13.9156,6.1711,2.0683,4.4073,5.0834,1.4941,2.58,62.2351,23.87,58.5965,42.0917,14.7435,5.3557,7.1459,35.457,16.7656,4.2407,1.9297,7.6527,44.4557,25.1752,54838,666.0
2020-08-27,ok,overall,overall,1.6393,24.3546,2.4252,5.8659,12.6151,5.4751,3.2533,1.4529,9.4613,5.3265,3.3185,17.2775,13.1709,12.5861,12.1692,4.9311,3.0741,3.9812,6.0642,2.0064,3.8135,62.0176,25.1725,58.6117,40.7922,15.5771,5.0021,11.1404,42.0082,16.1643,4.6182,4.0125,8.0491,41.5611,31.0942,55550,712.0
2020-08-28,ok,overall,overall,2.0426,24.232,2.6949,4.758,15.2572,6.4695,5.0487,2.3795,11.6872,4.9673,3.7039999999999997,16.5194,12.32,8.3149,10.0009,3.2428,2.0068,3.5054,5.9475,0.6108,2.3172,63.5924,22.2968,59.5934,40.6721,12.0815,6.7379,9.3908,36.935,14.2557,6.2023,2.109,6.4596,45.4189,24.6601,56260,710.0
2020-08-29,ok,overall,overall,1.521,21.9318,1.6589,6.0239,16.486,6.4783,4.0636,1.4340000000000002,12.8726,5.9628,4.0741,16.1954,18.7613,11.6486,13.9368,5.6377,2.4569,3.1269,6.4157,2.0231,3.6014,60.9516,26.8353,61.9809,37.5659,12.9833,3.9086,9.0899,35.4121,15.6665,6.3019,1.7775,6.4821,45.7765,24.265,57353,1093.0
2020-08-30,ok,overall,overall,1.25,25.5301,1.4306,7.6807,15.5524,7.0251,5.3221,1.4305,11.1149,5.1755,3.2362,16.6826,17.7447,13.1938,15.6951,7.3108,2.8809,3.1184,9.2701,2.4626,2.8395,58.7869,30.2294,62.7908,40.7038,14.149000000000001,5.9426,7.5494,35.1915,14.7973,5.3456,2.8147,9.4052,43.3798,26.214000000000002,58020,667.0
2020-08-31,ok,overall,overall,0.5446,21.5999,1.0402,6.3148,13.6659,7.8647,3.8489,0.475,9.9772,7.2564,3.6249,15.5241,14.7087,11.7583,16.6478,5.406000000000001,2.7639,3.9739,7.3485,2.1151,1.6877,62.4684,26.1354,57.775,40.459,11.689,5.629,7.079,35.1324,16.8482,7.0417,3.3689,9.5408,42.996,26.589000000000002,58733,713.0
2020-09-01,ok,overall,overall,1.2636,20.6035,1.7496,7.2119,14.3727,7.4425,4.8026,0.9396,10.0474,4.8501,3.0996,13.8496,14.2609,11.7156,12.2003,5.7267,2.1933,4.1022,6.7668,1.4359,4.0728,62.7096,23.5071,56.5852,42.4697,13.4088,4.4491,8.3283,32.5121,14.8878,6.6099,2.8974,8.765,46.6985,23.5527,59399,666.0
2020-09-02,ok,overall,overall,1.4188,24.8044,2.0975,8.3264,15.402999999999999,9.1359,4.666,1.6497,12.8241,5.5656,2.2871,16.9175,17.0599,10.1268,11.1039,5.6231,2.2328,4.5645,5.9989,2.1712,2.8582,64.1395,23.5781,59.2708,43.1427,13.9089,5.5183,8.0832,34.1815,14.2633,5.9203,2.7746,8.6136,44.6775,24.8228,60118,719.0
2020-09-03,ok,overall,overall,3.491,20.3523,3.7425,7.2681,14.3415,6.1118,5.3577,2.7438,10.8334,5.5536,3.4522,18.3825,13.4303,11.6113,14.3227,5.815,2.2947,3.8245,8.3818,2.0329,4.0781,61.9311,25.4478,54.7217,40.6547,16.3339,5.3298,7.9343,34.7034,14.5149,6.0773,4.3605,8.5434,46.0184,26.1231,61027,909.0
2020-09-04,ok,overall,overall,1.4343,22.4153,1.6592,9.2267,16.4817,8.3921,5.127999999999999,1.7721,10.4202,7.6311,5.3605,16.4045,14.3941,13.0395,10.9607,7.3492,3.5003,2.1666,6.6241,2.595,3.5157,64.4243,23.6778,59.4871,41.4094,14.6046,5.4157,9.4274,33.045,18.8019,7.5819,3.8319,6.6805,45.5471,25.6395,62040,1013.0
2020-09-05,ok,overall,overall,1.0473,26.7523,2.2417,6.835,15.4792,6.4467,4.4673,2.4391,10.4955,5.0074,2.5612,16.7637,17.2246,11.3209,12.8476,7.7103,1.3166,4.585,7.3917,2.8187,3.0399,61.24,26.7685,56.5983,40.8918,14.3931,6.4564,9.7104,39.061,12.9895,5.2424,3.9798,10.6542,42.907,29.1764,63187,1147.0
2020-09-06,ok,overall,overall,1.8556,23.8307,1.8556,7.5764,13.3943,8.9996,5.4531,1.5993,12.1153,8.0581,4.2647,17.6647,18.2625,13.9649,14.4393,6.6325,2.5494,4.5804,6.882000000000001,2.7402,3.8187,57.7239,27.7627,57.7018,43.0272,15.0837,3.736,8.2173,34.2142,18.1749,6.5543,2.9523,8.8136,45.8533,26.6114,63607,420.0
2020-09-07,ok,overall,overall,1.7878,19.7571,1.7878,8.7467,16.6003,8.4942,5.0203,1.084,11.8978,5.4857,4.5373,14.5203,14.7022,11.6429,13.5489,8.8864,2.1702,3.0718,4.9192,2.0669,4.0146,62.7031,23.0718,59.5596,40.4474,15.065,4.1807,8.4947,36.0138,17.3581,5.2977,4.1247,8.3787,43.4637,27.6712,64220,613.0
2020-09-08,ok,overall,overall,1.9132,22.179000000000002,1.9132,9.9296,18.5783,8.6847,5.2128,1.1378,12.1321,5.8664,3.4742,15.9588,15.6199,12.6792,13.4343,6.2316,1.7962,3.4166,6.8268,0.6403,3.0205,61.0429,24.8605,24.1355,15.9815,4.5127,7.2383,7.7912,35.9675,15.2435,5.5081,3.4216,8.6398,43.4581,29.5698,65053,833.0
2020-04-17,or,overall,overall,1.2885,14.8592,1.8981,6.7825,14.689,4.5213,3.8289999999999997,0.7379,11.9137,3.9025,2.3680000000000003,15.2687,18.6616,17.4017,11.5594,5.0079,2.5814,2.2677,5.2638,0.8527,5.5796,57.3562,27.6998,32.7285,79.218,15.5683,6.8989,9.8692,30.3216,20.2352,6.8831,4.7879,6.8304,43.0592,26.1323,1785,49.0
2020-04-18,or,overall,overall,0.9104,13.0331,1.171,9.0068,19.9998,9.4566,5.725,0.991,17.6757,7.1157,5.7495,16.2745,22.7097,21.1383,13.6344,8.3055,2.7896,3.3226,8.3605,0.6093,7.2175,50.9074,31.2833,40.0489,76.0096,10.3473,6.4531,6.6475,31.566,21.8216,5.3124,1.7123,7.3381,44.2653,22.791,1844,59.0
2020-04-19,or,overall,overall,1.0571,10.7544,1.4636,8.9294,16.8077,6.9881,3.6158,0.9144,13.8873,4.6938,3.0186,16.8079,15.854000000000001,18.1583,11.1936,6.2172,2.3604,2.7918,5.4755,1.5059,5.0279,59.5807,27.3213,34.8928,74.0692,9.5876,5.7226,5.6913,33.6119,22.2288,6.375,2.3423,7.5292,41.9852,23.9926,1910,66.0
2020-04-20,or,overall,overall,1.5366,13.7344,1.7414,6.8892,20.4992,7.9779,3.9113,1.5318,17.1225,6.1554,2.8046,17.3207,20.0127,19.3938,13.870999999999999,7.5668,1.9916,3.2030000000000003,7.1168,2.2301,5.6987,53.3337,30.7647,38.7116,76.5131,12.1752,5.1269,5.043,28.3364,16.862000000000002,5.5228,3.1472,7.6521,50.5859,23.342,1956,46.0
2020-04-21,or,overall,overall,1.222,12.7072,1.222,8.3045,20.0832,7.2771,3.9264,1.048,15.0157,6.0597,2.9459,20.3619,17.7343,18.6485,14.1872,6.8382,3.7641,3.5414,7.7811,1.2757,5.8663,53.6247,33.0079,35.5295,74.9613,10.8656,5.3285,7.1938,28.9998,19.2456,5.0947,2.7344,6.7068,46.4044,23.7045,2002,46.0
2020-04-22,or,overall,overall,0.9016,13.1542,1.2802,7.9354,16.2903,7.1726,4.8326,0.9645,12.1376,4.7504,3.2297,17.4484,14.7939,17.6749,12.9672,7.6226,3.0180000000000002,3.2701,7.5297,1.6812,6.2668,58.2448,27.331999999999997,35.4422,77.9055,12.1605,6.7679,7.4056,29.3254,19.4392,5.2497,3.2544,9.1878,44.3179,26.0419,2059,57.0
2020-04-23,or,overall,overall,1.0885,14.6711,1.2466,9.3814,19.2795,7.4261,3.5838,1.1499,15.0697,5.181,3.1065,15.9848,19.331,20.1481,13.9517,7.3699,2.3508,3.7803,7.3865,1.726,4.3475,53.4313,31.3268,38.0628,72.6952,10.6834,5.5191,6.729,30.6467,17.8563,5.3323,1.3989,6.9375,48.2126,21.8155,2127,68.0
2020-04-24,or,overall,overall,0.8643,14.2101,1.0856,7.3260000000000005,16.5269,7.1719,3.3789999999999996,0.6564,12.8956,6.3443,3.2841,17.3652,17.4152,18.0454,13.5596,6.4891,1.7516,2.6963,6.1255,1.0089,3.2253,57.1045,29.0771,38.0507,70.9096,11.4386,6.1694,5.9347,33.3871,19.0921,4.8415,3.2560000000000002,9.4734,44.8426,23.6488,2177,50.0
2020-04-25,or,overall,overall,1.338,15.694,1.5254,6.1617,15.9499,7.5393,4.718999999999999,0.8162,12.8489,4.9608,2.9944,19.8799,16.0702,13.9578,13.5233,4.6521,2.929,3.7268,8.0835,1.4212,5.6891,55.6033,28.9452,40.8056,70.0638,10.5835,5.59,5.9685,27.7508,15.8242,3.8445,3.0645,7.5822,47.8979,19.9512,2253,76.0
2020-04-26,or,overall,overall,0.1933,14.1639,0.4627,7.0466,17.503,7.5385,4.3694,0.53,13.7382,5.9512,2.8877,16.1864,16.8334,11.6749,13.5009,5.891,2.1569,2.9463,5.9609,0.8177,4.6062,59.8214,24.8272,42.5579,70.5465,8.4595,6.7461,6.0865,30.729,20.2029,6.1231,3.1591,8.3119,44.5885,22.8278,2311,58.0
