date,state,cases
03-06-2020,ri,15219
04-06-2020,ri,15325
05-06-2020,ri,15441
06-06-2020,ri,15441
07-06-2020,ri,15441
08-06-2020,ri,15642
09-06-2020,ri,15691
10-06-2020,ri,15756
11-06-2020,ri,15862
12-06-2020,ri,15947
13-06-2020,ri,15947
14-06-2020,ri,15947
15-06-2020,ri,16093
16-06-2020,ri,16164
17-06-2020,ri,16213
18-06-2020,ri,16269
19-06-2020,ri,16337
20-06-2020,ri,16337
21-06-2020,ri,16337
22-06-2020,ri,16459
23-06-2020,ri,16533
24-06-2020,ri,16606
25-06-2020,ri,16640
26-06-2020,ri,16661
27-06-2020,ri,16661
28-06-2020,ri,16661
29-06-2020,ri,16764
30-06-2020,ri,16813
01-07-2020,ri,16853
02-07-2020,ri,16941
03-07-2020,ri,16991
04-07-2020,ri,16991
05-07-2020,ri,16991
06-07-2020,ri,16991
07-07-2020,ri,17154
08-07-2020,ri,17204
09-07-2020,ri,17243
10-07-2020,ri,17312
11-07-2020,ri,17312
12-07-2020,ri,17312
13-07-2020,ri,17487
14-07-2020,ri,17588
15-07-2020,ri,17640
16-07-2020,ri,17711
17-07-2020,ri,17793
18-07-2020,ri,17793
19-07-2020,ri,17793
20-07-2020,ri,17904
21-07-2020,ri,17986
22-07-2020,ri,18062
23-07-2020,ri,18148
24-07-2020,ri,18224
25-07-2020,ri,18224
26-07-2020,ri,18224
27-07-2020,ri,18515
28-07-2020,ri,18725
29-07-2020,ri,18800
30-07-2020,ri,18950
31-07-2020,ri,19022
01-08-2020,ri,19022
02-08-2020,ri,19022
03-08-2020,ri,19246
04-08-2020,ri,19390
05-08-2020,ri,19481
06-08-2020,ri,19611
07-08-2020,ri,19738
08-08-2020,ri,19738
09-08-2020,ri,19738
10-08-2020,ri,19934
11-08-2020,ri,20053
12-08-2020,ri,20129
13-08-2020,ri,20240
14-08-2020,ri,20335
15-08-2020,ri,20335
16-08-2020,ri,20335
17-08-2020,ri,20572
18-08-2020,ri,20692
19-08-2020,ri,20795
20-08-2020,ri,20871
21-08-2020,ri,21022
22-08-2020,ri,21022
23-08-2020,ri,21022
24-08-2020,ri,21302
25-08-2020,ri,21372
26-08-2020,ri,21454
27-08-2020,ri,21589
28-08-2020,ri,21683
29-08-2020,ri,21683
30-08-2020,ri,21683
31-08-2020,ri,21949
01-09-2020,ri,22002
02-09-2020,ri,22078
03-09-2020,ri,22143
04-09-2020,ri,22243
05-09-2020,ri,22243
06-09-2020,ri,22243
07-09-2020,ri,22243
08-09-2020,ri,22592
09-09-2020,ri,22676
10-09-2020,ri,22782
11-09-2020,ri,22905
12-09-2020,ri,22905
13-09-2020,ri,22905
14-09-2020,ri,23130
15-09-2020,ri,23250
16-09-2020,ri,23358
17-09-2020,ri,23488
18-09-2020,ri,23620
19-09-2020,ri,23620
20-09-2020,ri,23620
21-09-2020,ri,23932
22-09-2020,ri,24044
23-09-2020,ri,24177
24-09-2020,ri,24311
25-09-2020,ri,24181
26-09-2020,ri,24181
27-09-2020,ri,24181
28-09-2020,ri,24424
29-09-2020,ri,24556
30-09-2020,ri,24748
01-10-2020,ri,24914
02-10-2020,ri,25076
03-10-2020,ri,25076
04-10-2020,ri,25076
05-10-2020,ri,25419
06-10-2020,ri,25596
07-10-2020,ri,25776
08-10-2020,ri,26045
09-10-2020,ri,26294
10-10-2020,ri,26294
11-10-2020,ri,26294
12-10-2020,ri,26294
13-10-2020,ri,26960
14-10-2020,ri,27164
15-10-2020,ri,27438
16-10-2020,ri,27691
17-10-2020,ri,27691
18-10-2020,ri,27691
19-10-2020,ri,28347
20-10-2020,ri,28649
21-10-2020,ri,29123
22-10-2020,ri,29594
23-10-2020,ri,30118
24-10-2020,ri,30118
25-10-2020,ri,30118
26-10-2020,ri,31024
27-10-2020,ri,31445
28-10-2020,ri,31944
29-10-2020,ri,32312
30-10-2020,ri,32874
31-10-2020,ri,32874
01-11-2020,ri,32874
02-11-2020,ri,34120
03-11-2020,ri,34543
04-11-2020,ri,35122
05-11-2020,ri,35750
06-11-2020,ri,36380
07-11-2020,ri,36380
06-03-2020,sc,2
07-03-2020,sc,2
08-03-2020,sc,6
09-03-2020,sc,7
10-03-2020,sc,9
11-03-2020,sc,10
12-03-2020,sc,12
13-03-2020,sc,13
14-03-2020,sc,19
15-03-2020,sc,28
16-03-2020,sc,33
17-03-2020,sc,47
18-03-2020,sc,60
19-03-2020,sc,81
20-03-2020,sc,126
21-03-2020,sc,172
22-03-2020,sc,194
23-03-2020,sc,299
24-03-2020,sc,342
25-03-2020,sc,425
26-03-2020,sc,456
27-03-2020,sc,542
28-03-2020,sc,661
29-03-2020,sc,775
30-03-2020,sc,925
31-03-2020,sc,1083
01-04-2020,sc,1293
02-04-2020,sc,1554
03-04-2020,sc,1700
04-04-2020,sc,1917
05-04-2020,sc,2049
06-04-2020,sc,2232
07-04-2020,sc,2417
08-04-2020,sc,2552
09-04-2020,sc,2792
10-04-2020,sc,3065
11-04-2020,sc,3207
12-04-2020,sc,3319
13-04-2020,sc,3439
14-04-2020,sc,3553
15-04-2020,sc,3656
16-04-2020,sc,3931
17-04-2020,sc,4086
18-04-2020,sc,4246
19-04-2020,sc,4377
20-04-2020,sc,4439
21-04-2020,sc,4608
22-04-2020,sc,4761
23-04-2020,sc,4917
24-04-2020,sc,5070
25-04-2020,sc,5253
26-04-2020,sc,5490
27-04-2020,sc,5613
28-04-2020,sc,5735
29-04-2020,sc,5881
30-04-2020,sc,6095
01-05-2020,sc,6258
02-05-2020,sc,6489
03-05-2020,sc,6626
04-05-2020,sc,6757
05-05-2020,sc,6841
06-05-2020,sc,6936
07-05-2020,sc,7142
08-05-2020,sc,7367
09-05-2020,sc,7531
10-05-2020,sc,7653
11-05-2020,sc,7792
12-05-2020,sc,7927
13-05-2020,sc,8030
14-05-2020,sc,8189
15-05-2020,sc,8407
16-05-2020,sc,8661
17-05-2020,sc,8816
18-05-2020,sc,8942
19-05-2020,sc,9056
20-05-2020,sc,9175
21-05-2020,sc,9379
22-05-2020,sc,9638
23-05-2020,sc,9895
24-05-2020,sc,10096
25-05-2020,sc,10178
26-05-2020,sc,10416
27-05-2020,sc,10623
28-05-2020,sc,10788
29-05-2020,sc,11131
30-05-2020,sc,11394
31-05-2020,sc,11861
01-06-2020,sc,12148
02-06-2020,sc,12415
03-06-2020,sc,12651
04-06-2020,sc,13005
05-06-2020,sc,13453
06-06-2020,sc,13916
07-06-2020,sc,14286
08-06-2020,sc,14800
09-06-2020,sc,15228
10-06-2020,sc,15759
11-06-2020,sc,16441
12-06-2020,sc,17170
13-06-2020,sc,17955
14-06-2020,sc,18796
15-06-2020,sc,19381
16-06-2020,sc,19995
17-06-2020,sc,20556
18-06-2020,sc,21548
19-06-2020,sc,22631
20-06-2020,sc,23786
21-06-2020,sc,24693
22-06-2020,sc,25701
23-06-2020,sc,26613
24-06-2020,sc,27897
25-06-2020,sc,29022
26-06-2020,sc,30335
27-06-2020,sc,31939
28-06-2020,sc,33320
29-06-2020,sc,34644
30-06-2020,sc,36399
01-07-2020,sc,37919
02-07-2020,sc,39701
03-07-2020,sc,41532
04-07-2020,sc,43386
05-07-2020,sc,44847
06-07-2020,sc,46380
07-07-2020,sc,47352
08-07-2020,sc,48909
09-07-2020,sc,50691
10-07-2020,sc,52419
11-07-2020,sc,54699
12-07-2020,sc,56648
13-07-2020,sc,58168
14-07-2020,sc,60389
15-07-2020,sc,62245
16-07-2020,sc,64083
17-07-2020,sc,66060
18-07-2020,sc,67612
19-07-2020,sc,69986
20-07-2020,sc,71445
21-07-2020,sc,73337
22-07-2020,sc,75042
23-07-2020,sc,76606
24-07-2020,sc,78607
25-07-2020,sc,80008
26-07-2020,sc,81199
27-07-2020,sc,82417
28-07-2020,sc,84109
29-07-2020,sc,85846
30-07-2020,sc,87572
31-07-2020,sc,89016
01-08-2020,sc,90599
02-08-2020,sc,91788
03-08-2020,sc,92951
04-08-2020,sc,94190
05-08-2020,sc,95472
06-08-2020,sc,96797
07-08-2020,sc,98219
08-08-2020,sc,99460
09-08-2020,sc,100435
10-08-2020,sc,101159
11-08-2020,sc,102130
12-08-2020,sc,102974
13-08-2020,sc,103909
14-08-2020,sc,104841
15-08-2020,sc,105882
16-08-2020,sc,106497
17-08-2020,sc,106953
18-08-2020,sc,107672
19-08-2020,sc,108411
20-08-2020,sc,109320
21-08-2020,sc,110378
22-08-2020,sc,111295
23-08-2020,sc,111988
24-08-2020,sc,112551
25-08-2020,sc,113488
26-08-2020,sc,114093
27-08-2020,sc,114598
28-08-2020,sc,115951
29-08-2020,sc,117249
30-08-2020,sc,118324
31-08-2020,sc,118992
01-09-2020,sc,119846
02-09-2020,sc,120503
03-09-2020,sc,121696
04-09-2020,sc,123325
05-09-2020,sc,124289
06-09-2020,sc,124952
07-09-2020,sc,125607
08-09-2020,sc,125908
09-09-2020,sc,126213
10-09-2020,sc,126592
11-09-2020,sc,129046
12-09-2020,sc,129978
13-09-2020,sc,131864
14-09-2020,sc,132680
15-09-2020,sc,133470
16-09-2020,sc,134122
17-09-2020,sc,135446
18-09-2020,sc,136318
19-09-2020,sc,137240
20-09-2020,sc,137708
21-09-2020,sc,138124
22-09-2020,sc,140789
23-09-2020,sc,141686
24-09-2020,sc,142707
25-09-2020,sc,143902
26-09-2020,sc,145273
27-09-2020,sc,145887
28-09-2020,sc,146455
29-09-2020,sc,147634
30-09-2020,sc,147942
01-10-2020,sc,148323
02-10-2020,sc,149185
03-10-2020,sc,150891
04-10-2020,sc,151582
05-10-2020,sc,152159
06-10-2020,sc,152970
07-10-2020,sc,153705
08-10-2020,sc,154755
09-10-2020,sc,155676
10-10-2020,sc,156621
11-10-2020,sc,157406
12-10-2020,sc,158055
13-10-2020,sc,158883
14-10-2020,sc,159809
15-10-2020,sc,161106
16-10-2020,sc,162253
17-10-2020,sc,163214
18-10-2020,sc,163990
19-10-2020,sc,164609
20-10-2020,sc,165493
21-10-2020,sc,166357
22-10-2020,sc,167485
23-10-2020,sc,168549
24-10-2020,sc,169341
25-10-2020,sc,170678
26-10-2020,sc,171501
27-10-2020,sc,172579
28-10-2020,sc,173491
29-10-2020,sc,174591
30-10-2020,sc,175594
31-10-2020,sc,176612
01-11-2020,sc,178023
02-11-2020,sc,178917
03-11-2020,sc,179952
04-11-2020,sc,180870
05-11-2020,sc,181639
06-11-2020,sc,182872
07-11-2020,sc,184742
10-03-2020,sd,5
11-03-2020,sd,8
12-03-2020,sd,8
13-03-2020,sd,9
14-03-2020,sd,9
15-03-2020,sd,9
16-03-2020,sd,10
17-03-2020,sd,11
18-03-2020,sd,11
19-03-2020,sd,14
20-03-2020,sd,14
21-03-2020,sd,14
22-03-2020,sd,21
23-03-2020,sd,28
24-03-2020,sd,30
25-03-2020,sd,41
26-03-2020,sd,46
27-03-2020,sd,58
28-03-2020,sd,68
29-03-2020,sd,90
30-03-2020,sd,100
31-03-2020,sd,107
01-04-2020,sd,129
02-04-2020,sd,165
03-04-2020,sd,187
04-04-2020,sd,212
05-04-2020,sd,240
06-04-2020,sd,288
07-04-2020,sd,320
08-04-2020,sd,393
09-04-2020,sd,447
10-04-2020,sd,536
11-04-2020,sd,626
12-04-2020,sd,729
13-04-2020,sd,867
14-04-2020,sd,987
15-04-2020,sd,1168
16-04-2020,sd,1311
17-04-2020,sd,1411
18-04-2020,sd,1541
19-04-2020,sd,1635
20-04-2020,sd,1685
21-04-2020,sd,1755
22-04-2020,sd,1858
23-04-2020,sd,1956
24-04-2020,sd,2040
25-04-2020,sd,2147
26-04-2020,sd,2213
27-04-2020,sd,2246
28-04-2020,sd,2314
29-04-2020,sd,2375
30-04-2020,sd,2450
01-05-2020,sd,2525
02-05-2020,sd,2587
03-05-2020,sd,2630
04-05-2020,sd,2667
05-05-2020,sd,2720
06-05-2020,sd,2779
07-05-2020,sd,2905
08-05-2020,sd,3144
09-05-2020,sd,3393
10-05-2020,sd,3517
11-05-2020,sd,3614
12-05-2020,sd,3663
13-05-2020,sd,3732
14-05-2020,sd,3792
15-05-2020,sd,3887
16-05-2020,sd,3959
17-05-2020,sd,3987
18-05-2020,sd,4027
19-05-2020,sd,4085
20-05-2020,sd,4177
21-05-2020,sd,4177
22-05-2020,sd,4356
23-05-2020,sd,4468
24-05-2020,sd,4563
25-05-2020,sd,4586
26-05-2020,sd,4653
27-05-2020,sd,4710
28-05-2020,sd,4793
29-05-2020,sd,4866
30-05-2020,sd,4960
31-05-2020,sd,4993
01-06-2020,sd,5034
02-06-2020,sd,5066
03-06-2020,sd,5161
04-06-2020,sd,5247
05-06-2020,sd,5277
06-06-2020,sd,5367
07-06-2020,sd,5438
08-06-2020,sd,5471
09-06-2020,sd,5523
10-06-2020,sd,5604
11-06-2020,sd,5665
12-06-2020,sd,5742
13-06-2020,sd,5833
14-06-2020,sd,5898
15-06-2020,sd,5928
16-06-2020,sd,5966
17-06-2020,sd,6050
18-06-2020,sd,6109
19-06-2020,sd,6158
20-06-2020,sd,6225
21-06-2020,sd,6297
22-06-2020,sd,6326
23-06-2020,sd,6353
24-06-2020,sd,6419
25-06-2020,sd,6479
26-06-2020,sd,6535
27-06-2020,sd,6626
28-06-2020,sd,6681
29-06-2020,sd,6716
30-06-2020,sd,6764
01-07-2020,sd,6826
02-07-2020,sd,6893
03-07-2020,sd,6978
04-07-2020,sd,7028
05-07-2020,sd,7063
06-07-2020,sd,7105
07-07-2020,sd,7163
08-07-2020,sd,7242
09-07-2020,sd,7336
10-07-2020,sd,7401
11-07-2020,sd,7454
12-07-2020,sd,7499
13-07-2020,sd,7524
14-07-2020,sd,7572
15-07-2020,sd,7652
16-07-2020,sd,7694
17-07-2020,sd,7789
18-07-2020,sd,7862
19-07-2020,sd,7906
20-07-2020,sd,7943
21-07-2020,sd,8019
22-07-2020,sd,8077
23-07-2020,sd,8143
24-07-2020,sd,8200
25-07-2020,sd,8305
26-07-2020,sd,8395
27-07-2020,sd,8444
28-07-2020,sd,8492
29-07-2020,sd,8641
30-07-2020,sd,8685
31-07-2020,sd,8764
01-08-2020,sd,8867
02-08-2020,sd,8955
03-08-2020,sd,9020
04-08-2020,sd,9079
05-08-2020,sd,9168
06-08-2020,sd,9273
07-08-2020,sd,9371
08-08-2020,sd,9477
09-08-2020,sd,9605
10-08-2020,sd,9663
11-08-2020,sd,9713
12-08-2020,sd,9815
13-08-2020,sd,9897
14-08-2020,sd,10024
15-08-2020,sd,10118
16-08-2020,sd,10274
17-08-2020,sd,10360
18-08-2020,sd,10443
19-08-2020,sd,10566
20-08-2020,sd,10691
21-08-2020,sd,10884
22-08-2020,sd,11135
23-08-2020,sd,11276
24-08-2020,sd,11425
25-08-2020,sd,11559
26-08-2020,sd,11851
27-08-2020,sd,12194
28-08-2020,sd,12517
29-08-2020,sd,12942
30-08-2020,sd,13322
31-08-2020,sd,13509
01-09-2020,sd,13749
02-09-2020,sd,14003
03-09-2020,sd,14337
04-09-2020,sd,14596
05-09-2020,sd,14889
06-09-2020,sd,15109
07-09-2020,sd,15300
08-09-2020,sd,15403
09-09-2020,sd,15571
10-09-2020,sd,15834
11-09-2020,sd,16117
12-09-2020,sd,16437
13-09-2020,sd,16638
14-09-2020,sd,16801
15-09-2020,sd,16994
16-09-2020,sd,17291
17-09-2020,sd,17686
18-09-2020,sd,18075
19-09-2020,sd,18444
20-09-2020,sd,18696
21-09-2020,sd,18869
22-09-2020,sd,19189
23-09-2020,sd,19634
24-09-2020,sd,20097
25-09-2020,sd,20554
26-09-2020,sd,21133
27-09-2020,sd,21541
28-09-2020,sd,21738
29-09-2020,sd,21997
30-09-2020,sd,22389
01-10-2020,sd,23136
02-10-2020,sd,23522
03-10-2020,sd,23986
04-10-2020,sd,24418
05-10-2020,sd,24598
06-10-2020,sd,24876
07-10-2020,sd,25906
08-10-2020,sd,26441
09-10-2020,sd,27215
10-10-2020,sd,27947
11-10-2020,sd,28564
12-10-2020,sd,28925
13-10-2020,sd,29339
14-10-2020,sd,30215
15-10-2020,sd,31012
16-10-2020,sd,31805
17-10-2020,sd,32611
18-10-2020,sd,33269
19-10-2020,sd,33836
20-10-2020,sd,34457
21-10-2020,sd,35044
22-10-2020,sd,36017
23-10-2020,sd,37202
24-10-2020,sd,38141
25-10-2020,sd,39203
26-10-2020,sd,39741
27-10-2020,sd,40730
28-10-2020,sd,42000
29-10-2020,sd,43000
30-10-2020,sd,44559
31-10-2020,sd,45992
01-11-2020,sd,47324
02-11-2020,sd,47850
03-11-2020,sd,48854
04-11-2020,sd,49791
05-11-2020,sd,51151
06-11-2020,sd,52639
07-11-2020,sd,53976
05-03-2020,tn,1
06-03-2020,tn,1
07-03-2020,tn,1
08-03-2020,tn,3
09-03-2020,tn,4
10-03-2020,tn,7
11-03-2020,tn,8
12-03-2020,tn,18
13-03-2020,tn,26
14-03-2020,tn,32
15-03-2020,tn,39
16-03-2020,tn,52
17-03-2020,tn,73
18-03-2020,tn,98
19-03-2020,tn,155
20-03-2020,tn,237
21-03-2020,tn,312
22-03-2020,tn,424
23-03-2020,tn,522
24-03-2020,tn,678
25-03-2020,tn,806
26-03-2020,tn,981
27-03-2020,tn,1180
28-03-2020,tn,1363
29-03-2020,tn,1569
30-03-2020,tn,1721
31-03-2020,tn,2049
01-04-2020,tn,2689
02-04-2020,tn,2868
03-04-2020,tn,3032
04-04-2020,tn,3265
05-04-2020,tn,3538
06-04-2020,tn,3753
07-04-2020,tn,4010
08-04-2020,tn,4246
09-04-2020,tn,4456
10-04-2020,tn,4793
11-04-2020,tn,4983
12-04-2020,tn,5144
13-04-2020,tn,5483
14-04-2020,tn,5654
15-04-2020,tn,5864
16-04-2020,tn,6077
17-04-2020,tn,6423
18-04-2020,tn,6624
19-04-2020,tn,6824
20-04-2020,tn,6994
21-04-2020,tn,7317
22-04-2020,tn,7681
23-04-2020,tn,8169
24-04-2020,tn,8618
25-04-2020,tn,8918
26-04-2020,tn,9435
27-04-2020,tn,9739
28-04-2020,tn,9974
29-04-2020,tn,10255
30-04-2020,tn,10506
01-05-2020,tn,11781
02-05-2020,tn,12376
03-05-2020,tn,12871
04-05-2020,tn,13283
05-05-2020,tn,13555
06-05-2020,tn,13737
07-05-2020,tn,14108
08-05-2020,tn,14276
09-05-2020,tn,14675
10-05-2020,tn,15060
11-05-2020,tn,15423
12-05-2020,tn,15777
13-05-2020,tn,16261
14-05-2020,tn,16588
15-05-2020,tn,16917
16-05-2020,tn,17204
17-05-2020,tn,17391
18-05-2020,tn,17767
19-05-2020,tn,18301
20-05-2020,tn,18534
21-05-2020,tn,18970
22-05-2020,tn,19364
23-05-2020,tn,19765
24-05-2020,tn,20116
25-05-2020,tn,20533
26-05-2020,tn,20960
27-05-2020,tn,21360
28-05-2020,tn,21763
29-05-2020,tn,22199
30-05-2020,tn,22676
31-05-2020,tn,22832
01-06-2020,tn,23242
02-06-2020,tn,24498
03-06-2020,tn,25024
04-06-2020,tn,25374
05-06-2020,tn,25799
06-06-2020,tn,26359
07-06-2020,tn,26811
08-06-2020,tn,27217
09-06-2020,tn,27865
10-06-2020,tn,28379
11-06-2020,tn,28766
12-06-2020,tn,29218
13-06-2020,tn,29616
14-06-2020,tn,30174
15-06-2020,tn,30945
16-06-2020,tn,31623
17-06-2020,tn,32112
18-06-2020,tn,32604
19-06-2020,tn,33603
20-06-2020,tn,34223
21-06-2020,tn,34719
22-06-2020,tn,35255
23-06-2020,tn,36018
24-06-2020,tn,36822
25-06-2020,tn,37695
26-06-2020,tn,38802
27-06-2020,tn,39813
28-06-2020,tn,39945
29-06-2020,tn,41388
30-06-2020,tn,42815
01-07-2020,tn,44360
02-07-2020,tn,46176
03-07-2020,tn,47882
04-07-2020,tn,49232
05-07-2020,tn,50365
06-07-2020,tn,51509
07-07-2020,tn,52643
08-07-2020,tn,54756
09-07-2020,tn,56531
10-07-2020,tn,58224
11-07-2020,tn,59981
12-07-2020,tn,61106
13-07-2020,tn,63615
14-07-2020,tn,65412
15-07-2020,tn,67515
16-07-2020,tn,69827
17-07-2020,tn,72072
18-07-2020,tn,74518
19-07-2020,tn,76180
20-07-2020,tn,77944
21-07-2020,tn,80026
22-07-2020,tn,82172
23-07-2020,tn,84652
24-07-2020,tn,86667
25-07-2020,tn,88459
26-07-2020,tn,91330
27-07-2020,tn,93869
28-07-2020,tn,96318
29-07-2020,tn,98145
30-07-2020,tn,100166
31-07-2020,tn,103144
01-08-2020,tn,105455
02-08-2020,tn,106804
03-08-2020,tn,107900
04-08-2020,tn,109652
05-08-2020,tn,111305
06-08-2020,tn,113519
07-08-2020,tn,115940
08-08-2020,tn,117725
09-08-2020,tn,119788
10-08-2020,tn,120967
11-08-2020,tn,122003
12-08-2020,tn,123489
13-08-2020,tn,125487
14-08-2020,tn,127465
15-08-2020,tn,128771
16-08-2020,tn,130620
17-08-2020,tn,131742
18-08-2020,tn,132796
19-08-2020,tn,134810
20-08-2020,tn,136260
21-08-2020,tn,137932
22-08-2020,tn,139366
23-08-2020,tn,141000
24-08-2020,tn,141675
25-08-2020,tn,142501
26-08-2020,tn,144400
27-08-2020,tn,146183
28-08-2020,tn,147814
29-08-2020,tn,149310
30-08-2020,tn,150249
31-08-2020,tn,152033
01-09-2020,tn,153274
02-09-2020,tn,154833
03-09-2020,tn,157028
04-09-2020,tn,158120
05-09-2020,tn,159893
06-09-2020,tn,161589
07-09-2020,tn,162531
08-09-2020,tn,163180
09-09-2020,tn,164032
10-09-2020,tn,165911
11-09-2020,tn,167263
12-09-2020,tn,168552
13-09-2020,tn,169310
14-09-2020,tn,171498
15-09-2020,tn,172692
16-09-2020,tn,174400
17-09-2020,tn,175702
18-09-2020,tn,177707
19-09-2020,tn,179017
20-09-2020,tn,180621
21-09-2020,tn,181725
22-09-2020,tn,182546
23-09-2020,tn,184068
24-09-2020,tn,185121
25-09-2020,tn,186769
26-09-2020,tn,188205
27-09-2020,tn,190037
28-09-2020,tn,190991
29-09-2020,tn,191859
30-09-2020,tn,193357
01-10-2020,tn,194601
02-10-2020,tn,195680
03-10-2020,tn,196870
04-10-2020,tn,198262
05-10-2020,tn,200603
06-10-2020,tn,202257
07-10-2020,tn,204286
08-10-2020,tn,206265
09-10-2020,tn,207823
10-10-2020,tn,209593
11-10-2020,tn,211426
12-10-2020,tn,214245
13-10-2020,tn,215423
14-10-2020,tn,217140
15-10-2020,tn,219355
16-10-2020,tn,220099
17-10-2020,tn,222608
18-10-2020,tn,225126
19-10-2020,tn,228267
20-10-2020,tn,229794
21-10-2020,tn,232100
22-10-2020,tn,234079
23-10-2020,tn,237607
24-10-2020,tn,240191
25-10-2020,tn,243508
26-10-2020,tn,245760
27-10-2020,tn,247688
28-10-2020,tn,250269
29-10-2020,tn,252727
30-10-2020,tn,255332
31-10-2020,tn,256923
01-11-2020,tn,257658
02-11-2020,tn,260275
03-11-2020,tn,262053
04-11-2020,tn,265407
05-11-2020,tn,267557
06-11-2020,tn,269292
07-11-2020,tn,273579
12-02-2020,tx,1
13-02-2020,tx,2
14-02-2020,tx,2
15-02-2020,tx,2
16-02-2020,tx,2
17-02-2020,tx,2
18-02-2020,tx,2
19-02-2020,tx,2
20-02-2020,tx,2
21-02-2020,tx,4
22-02-2020,tx,4
23-02-2020,tx,4
24-02-2020,tx,10
25-02-2020,tx,10
26-02-2020,tx,10
27-02-2020,tx,10
28-02-2020,tx,11
29-02-2020,tx,11
01-03-2020,tx,11
02-03-2020,tx,11
03-03-2020,tx,11
04-03-2020,tx,12
05-03-2020,tx,16
06-03-2020,tx,19
07-03-2020,tx,19
08-03-2020,tx,23
09-03-2020,tx,24
10-03-2020,tx,31
11-03-2020,tx,33
12-03-2020,tx,41
13-03-2020,tx,58
14-03-2020,tx,69
15-03-2020,tx,80
16-03-2020,tx,87
17-03-2020,tx,106
18-03-2020,tx,166
19-03-2020,tx,248
20-03-2020,tx,386
21-03-2020,tx,547
22-03-2020,tx,639
23-03-2020,tx,728
24-03-2020,tx,857
25-03-2020,tx,1132
26-03-2020,tx,1542
27-03-2020,tx,1971
28-03-2020,tx,2381
29-03-2020,tx,2722
30-03-2020,tx,3065
31-03-2020,tx,3588
01-04-2020,tx,4402
02-04-2020,tx,4952
03-04-2020,tx,5773
04-04-2020,tx,6566
05-04-2020,tx,7117
06-04-2020,tx,8150
07-04-2020,tx,8968
08-04-2020,tx,9897
09-04-2020,tx,11372
10-04-2020,tx,12291
11-04-2020,tx,13208
12-04-2020,tx,13776
13-04-2020,tx,14487
14-04-2020,tx,15303
15-04-2020,tx,16106
16-04-2020,tx,16928
17-04-2020,tx,18131
18-04-2020,tx,18927
19-04-2020,tx,19441
20-04-2020,tx,20035
21-04-2020,tx,20949
22-04-2020,tx,21769
23-04-2020,tx,22706
24-04-2020,tx,23650
25-04-2020,tx,24494
26-04-2020,tx,25209
27-04-2020,tx,25963
28-04-2020,tx,26868
29-04-2020,tx,27839
30-04-2020,tx,29072
01-05-2020,tx,30342
02-05-2020,tx,31433
03-05-2020,tx,32299
04-05-2020,tx,33134
05-05-2020,tx,34286
06-05-2020,tx,35441
07-05-2020,tx,36682
08-05-2020,tx,37943
09-05-2020,tx,38849
10-05-2020,tx,40037
11-05-2020,tx,40988
12-05-2020,tx,42348
13-05-2020,tx,43822
14-05-2020,tx,45169
15-05-2020,tx,46987
16-05-2020,tx,47866
17-05-2020,tx,48828
18-05-2020,tx,49788
19-05-2020,tx,51080
20-05-2020,tx,52369
21-05-2020,tx,53441
22-05-2020,tx,54369
23-05-2020,tx,55451
24-05-2020,tx,56050
25-05-2020,tx,56490
26-05-2020,tx,57573
27-05-2020,tx,59105
28-05-2020,tx,60820
29-05-2020,tx,62073
30-05-2020,tx,63396
31-05-2020,tx,64974
01-06-2020,tx,66081
02-06-2020,tx,67966
03-06-2020,tx,69546
04-06-2020,tx,71330
05-06-2020,tx,73323
06-06-2020,tx,75077
07-06-2020,tx,75948
08-06-2020,tx,77326
09-06-2020,tx,79271
10-06-2020,tx,81771
11-06-2020,tx,83772
12-06-2020,tx,86031
13-06-2020,tx,88120
14-06-2020,tx,89542
15-06-2020,tx,91726
16-06-2020,tx,95973
17-06-2020,tx,99466
18-06-2020,tx,102677
19-06-2020,tx,107322
20-06-2020,tx,111594
21-06-2020,tx,114886
22-06-2020,tx,119646
23-06-2020,tx,124726
24-06-2020,tx,131310
25-06-2020,tx,136783
26-06-2020,tx,142582
27-06-2020,tx,148639
28-06-2020,tx,152866
29-06-2020,tx,158756
30-06-2020,tx,166703
01-07-2020,tx,174826
02-07-2020,tx,182260
03-07-2020,tx,190049
04-07-2020,tx,195707
05-07-2020,tx,200137
06-07-2020,tx,209350
07-07-2020,tx,219164
08-07-2020,tx,229116
09-07-2020,tx,240025
10-07-2020,tx,249948
11-07-2020,tx,258280
12-07-2020,tx,264811
13-07-2020,tx,273732
14-07-2020,tx,284638
15-07-2020,tx,296478
16-07-2020,tx,311516
17-07-2020,tx,321254
18-07-2020,tx,330059
19-07-2020,tx,338036
20-07-2020,tx,345672
21-07-2020,tx,355594
22-07-2020,tx,366561
23-07-2020,tx,376104
24-07-2020,tx,383662
25-07-2020,tx,391609
26-07-2020,tx,395738
27-07-2020,tx,402295
28-07-2020,tx,412849
29-07-2020,tx,421891
30-07-2020,tx,432134
31-07-2020,tx,443090
01-08-2020,tx,448224
02-08-2020,tx,454759
03-08-2020,tx,463541
04-08-2020,tx,473105
05-08-2020,tx,482467
06-08-2020,tx,490102
07-08-2020,tx,498266
08-08-2020,tx,504605
09-08-2020,tx,510392
10-08-2020,tx,517182
11-08-2020,tx,524898
12-08-2020,tx,531825
13-08-2020,tx,538805
14-08-2020,tx,547670
15-08-2020,tx,555343
16-08-2020,tx,563464
17-08-2020,tx,569058
18-08-2020,tx,577220
19-08-2020,tx,582623
